city,latitude,longitude,address
Fort St John British Columbia V1J 3X3,56.237831,-120.846039,Safeway - Fort St John #820
Fountain Hills Arizona 85268,33.593015,-111.727864,Safeway - Fountain Hills #1291
Gig Harbor Washington 98335,47.30116,-122.607888,Safeway - Gig Harbor #541
Gilbert Arizona 85234,33.370315,-111.790074,Safeway - Gilbert #1748
Grand Prairie Alberta T8V 1L4,55.17709,-118.789558,Safeway - Grand Prairie #826
Lake Havasu City Arizona 86403,34.47414,-114.344174,Safeway - Lake Havasu City #216
Lakewood Colorado 80215,39.74609,-105.111855,Safeway - Lakewood #344
Medford Oregon 97501,42.31824,-122.883959,Safeway - Medford #1643
Mesa Arizona 85213,33.44422,-111.770864,Safeway - Mesa #1567
Mesa Arizona 85206,33.397378,-111.713238,Safeway - Mesa #1637
Monterey California 93940,36.591,-121.902714,Safeway - Monterey #953
Moraga California 94556,37.841381,-122.127144,Safeway - Moraga #969
Nelson British Columbia V1L 3X8,49.498734,-117.28212,Safeway - Nelson #133
New Westminster British Columbia V3L 3C2,49.213741,-122.919151,Safeway - New Westminster #48
Newark California 94560,37.536286,-122.027092,Safeway - Newark #1224
Oak Harbor Washington 98277,48.30671,-122.643584,Safeway - Oak Harbor #3518
Olympia Washington 98516,47.083694,-122.778934,Safeway - Olympia #1173
Phoenix Arizona 85016,33.50923,-112.031869,Safeway - Phoenix #2042
Phoenix Arizona 85018,33.49887,-111.986864,Safeway - Phoenix #2716
Pleasant Hill California 94523,37.949907,-122.059498,Safeway - Pleasant Hill #1541
Redmond Washington 98052,47.674105,-122.130419,Safeway - Redmond #464
Reno Nevada 89523,39.528579,-119.898176,Safeway - Reno #1210
Reston Virginia 20191,38.936933,-77.351431,Safeway - Reston #0005
Reston Virginia 20191,38.936933,-77.351431,Safeway - Reston #1570
Rocklin California 95677,38.78846,-121.218499,Safeway - Rocklin #1866
Sacramento California 95825,38.5914,-121.405481,Safeway - Sacramento #1530
San Francisco California 94131,37.742657,-122.43951,Safeway - San Francisco #667
San Jose California 95125,37.30936,-121.874934,Safeway - San Jose #1483
San Jose California 95118,37.25757,-121.889944,Safeway - San Jose #1574
San Jose California 95120,37.215742,-121.859982,Safeway - San Jose #695
San Leandro California 94577,37.72345,-122.161079,Safeway - San Leandro #994
Sandy Oregon 97055,45.38978,-122.228638,Safeway - Sandy #782
Santa Rosa California 95409,38.462815,-122.658064,Safeway - Santa Rosa #713
Scotts Valley California 95060,36.985132,-122.046302,Safeway - Scotts Valley #300
Scottsdale Arizona 85254,33.58355,-111.925934,Safeway - Scottsdale #2088
Seattle Washington 981264102,47.589317,-122.385612,Safeway - Seattle #1923
South Lake Tahoe California 96150,38.910718,-120.007104,Safeway - South Lake Tahoe #1824
Spokane Washington 99205,47.695,-117.441799,Safeway - Spokane #342
Steamboat Springs Colorado 80488,40.487828,-106.836366,Safeway - Steamboat Springs #637
Sunnyvale California 94087,37.352085,-122.037089,Safeway - Sunnyvale #1196
Sunnyvale California 940872919,37.37159,-122.038239,Safeway - Sunnyvale #1439
Sunnyvale California 94087,37.352085,-122.037089,Safeway - Sunnyvale #313
Tacoma Washington 98404,47.211715,-122.414499,Safeway - Tacoma #1436
Tucson Arizona 85746,32.141125,-111.024669,Safeway - Tucson #267
Ukiah California 94582,37.766338,-121.918668,Safeway - Ukiah #1583
Vancouver British Columbia V5Z 2M9,49.233921,-123.118851,Safeway - Vancouver #110
Vancouver British Columbia V5Z 2E2,49.249561,-123.124947,Safeway - Vancouver #114
Vancouver British Columbia V6J 4R1,49.249352,-123.152931,Safeway - Vancouver #127
Vancouver Washington 98661,45.64222,-122.626419,Safeway - Vancouver #1611
Vancouver British Columbia V5N 1W3,49.262451,-123.067039,Safeway - Vancouver #189
vancouver British Columbia V5R 5L4,49.232658,-123.031471,Safeway - Vancouver #84
Washington Washington DC 20003,38.88319,-76.991524,Safeway - Washington #4205
Washougal Washington 98671,45.607616,-122.292446,Safeway - Washougal #1687
Windsor California 95492,38.547755,-122.818894,Safeway - Windsor #1434
Yakima Washington 98902,46.59499,-120.533004,Safeway - Yakima #1235
Yakima Washington 98902,46.59499,-120.533004,Safeway - Yakima #462
Kamloops British Columbia V2C 1L5,50.669159,-120.354156,Safeway Kamloops #89
Seattle Washington 98133,47.73897,-122.343869,Safeway- Shoreline #442
Alamo California 94507,37.855535,-122.015918,Safeway-Alamo #962
Alamosa Colorado 81101,37.47201,-105.872909,Safeway-Alamosa #1681
Albany Oregon 97321,44.639301,-123.114428,Safeway-Albany #1659
Alexandria Virginia 22309,38.725854,-77.107278,Safeway-Alexandria #1283
Alexandria Virginia 22315,38.759539,-77.148551,Safeway-Alexandria #1847
American Canyon California 94503,38.171385,-122.25249,Safeway-American Canyon #1883
Anacortes Washington 98221,48.49381,-122.632879,Safeway-Anacortes #593
Anchorage Alaska 99504,61.20316,-149.748439,Safeway-Anchorage #1817
Anchorage Alaska 99507,61.1478,-149.81259,Safeway-Anchorage #2628
Annapolis Maryland 21401,38.98836,-76.547994,Safeway-Annapolis #1460
Annapolis Maryland 21041,39.26873,-76.799439,Safeway-Annapolis #2629
Anthem Arizona 85086,33.84123,-112.113133,Safeway-Anthem #1726
Antioch California 94509,38.018135,-121.751509,Safeway-Antioch #1259
Aptos California 95003,36.978077,-121.892341,Safeway-Aptos #640
Arlington Virginia 22209,38.889022,-77.078845,Safeway-Arlington #1048
Arlington Washington 98223,48.187179,-122.10183,Safeway-Arlington #1522
Arlington Virginia 22207,38.904431,-77.126062,Safeway-Arlington #4007
Arlington Virginia 22207,38.904431,-77.126062,Safeway-Arlington #764
Arvada Colorado 80004,39.81485,-105.123704,Safeway-Arvada #1107
Arvada Colorado 80003,39.82616,-105.064909,Safeway-Arvada #1998
Ashburn Virginia 20147,39.05475,-77.481514,Safeway-Ashburn #2650
Astoria Oregon 97103,46.187016,-123.853824,Safeway-Astoria #2627
Auburn Washington 98002,47.30421,-122.216164,Safeway-Auburn #531
Aurora Colorado 80010,39.73919,-104.859974,Safeway-Aurora #139
Aurora Colorado 80013,39.65883,-104.778074,Safeway-Aurora #1928
Centennial Colorado 80015,39.6235,-104.777119,Safeway-Aurora #1933
Aurora Colorado 80012,39.6981,-104.837839,Safeway-Aurora #2612
Bainbridge Island Washington 98110,47.643131,-122.531899,Safeway-Bainbridge Island #1252
Baker City Oregon 97814,44.788739,-117.7828,Safeway-Baker City #4381
Baltimore Maryland 21224,39.298165,-76.517349,Safeway-Baltimore #1481
Beaverton Oregon 97224,45.408121,-122.7932,Safeway-Beaverton #2631
Bellevue Washington 98005,47.618877,-122.182209,Safeway-Bellevue #490
Belmont California 94002,37.52734,-122.285802,Safeway-Belmont #1138
Bend Oregon 97702,44.013802,-121.293373,Safeway-Bend #1888
Bethesda Maryland 20816,38.95903,-77.115267,Safeway-Bethesda #1716
Bishop California 93514,37.400223,-118.433305,Safeway-Bishop #1753
Bonney Lake Washington 98390,47.203105,-122.232479,Safeway-Bonney Lake #544
Boulder Colorado 80301,40.04748,-105.220838,Safeway-Boulder #1615
Boulder Colorado 803026714,39.986912,-105.23188,Safeway-Boulder #2911
Boulder Colorado 80302,40.059975,-105.407646,Safeway-Boulder #2919
Bowie Maryland 20716,38.93081,-76.729376,Safeway-Bowie #1804
Bremerton Washington 98311,47.62962,-122.635699,Safeway-Bremerton #1524
Brentwood California 94513,37.959315,-121.696114,Safeway-Brentwood #2621
Bristow Virginia 20136,38.702797,-77.51313,Safeway-Bristow #2635
Broomfield Colorado 80020,39.92666,-105.057829,Safeway-Broomfield #1146
Broomfield Colorado 80020,39.92666,-105.057829,Safeway-Broomfield #2624
Indian Head Maryland 20616,38.635243,-77.078122,Safeway-Bryans Road #1344
Bullhead City Arizona 86442,35.001961,-114.40425,Safeway-Bullhead City #248
Burke Virginia 22015,38.78934,-77.279609,Safeway-Burke #4002
Burnaby British Columbia V5C 2K1,49.281288,-123.002899,Safeway-Burnaby #42
Calgary Alberta T3B 0N3,51.073521,-114.164261,Safeway-Calgary #2222
Calgary Alberta T2Z 3V8,50.932701,-113.979362,Safeway-Calgary #2704
Calgary Alberta T2V 5A8,50.972561,-114.09877,Safeway-Calgary #288
Calgary Alberta T3A 5R8,51.106831,-114.157883,Safeway-Calgary #291
Calgary Alberta T2Y 2Z3,50.905251,-114.068382,Safeway-Calgary #293
Carney Maryland 21234,39.394581,-76.523537,Safeway-Carney #1880
Casa Grande Arizona 85222,32.93947,-111.748119,Safeway-Casa Grande #1706
Castle Rock Colorado 80104,39.342235,-104.767777,Safeway-Castle Pines #1967
Castle Rock Colorado 80104,39.375915,-104.859959,Safeway-Castle Rock #1877
Castro Valley California 94546,37.705346,-122.08011,Safeway-Castro Valley #768
Portland Oregon 97225,45.521534,-122.804591,Safeway-Cedar Mill #1525
Aurora Colorado 80016,39.59441,-104.731473,Safeway-Centennial #1974
Chandler Arizona 85248,33.232365,-111.864109,Safeway-Chandler #1566
Chandler Arizona 85225,33.30619,-111.830069,Safeway-Chandler #1605
Chestermere Alberta T1X 1C1,51.036259,-113.799332,Safeway-Chestermere #2731
Cheyenne Wyoming 82007,41.10497,-104.795389,Safeway-Cheyenne #2667
Chico California 95926,39.745667,-121.845116,Safeway-Chico #1651
Chilliwack British Columbia V2R 1A2,49.140808,-121.962624,Safeway-Chilliwack #193
Chino Valley Arizona 86323,34.76556,-112.465179,Safeway-Chino Valley #1747
Clackamas Oregon 97015,45.41803,-122.539659,Safeway-Clackmas #1231
Clayton California 94517,37.937198,-121.92559,Safeway-Clayton #1195
Clinton Maryland 20735,38.767117,-76.896988,Safeway-Clinton #1443
Coeur d'Alene Idaho 83814,47.67074,-116.752564,Safeway-Coeur d'Alene #1470
Colorado Springs Colorado 80904,38.85494,-104.864579,Safeway-Colorado Springs #1286
Colorado Springs Colorado 80909,38.85201,-104.775814,Safeway-Colorado Springs #1466
Colorado Springs Colorado 80922,38.89673,-104.698509,Safeway-Colorado Springs #1499
Colorado Springs Colorado 80903,38.83582,-104.817829,Safeway-Colorado Springs #1792
Colorado Springs Colorado 80907,38.87476,-104.82137,Safeway-Colorado Springs #812
Columbia Maryland 21044,39.208835,-76.855529,Safeway-Columbia #1553
Concord California 94520,37.980892,-122.053214,Safeway-Concord #955
Conifer Colorado 80433,39.543077,-105.292154,Safeway-Conifer #0011
Coquitlam British Columbia V3B 1C6,49.276402,-122.793922,Safeway-Coquitlam #20
Corte Madera California 94925,37.924411,-122.529445,Safeway-Corte Madera #2318
Corvallis Oregon 97330,44.57827,-123.244089,Safeway-Corvallis #1690
Cottonwood Arizona 86326,34.726635,-112.025029,Safeway-Cottonwood #2052
Culver City California 90230,33.991065,-118.391419,Safeway-Culver City #2212
Dale City Virginia 22193,38.64507,-77.347039,Safeway-Dale City #1702
Danville California 94506,37.80604,-121.913569,Safeway-Danville #1211
Davis California 95616,38.55439,-121.762394,Safeway-Davis #1561
Tsawwasson British Columbia V4L 2A2,49.029305,-123.097153,Safeway-Delta #98
Denver Colorado 80206,39.73051,-104.952299,Safeway-Denver #100
Denver Colorado 80210,39.67853,-104.963529,Safeway-Denver #1038
Denver Colorado 80224,39.690834,-104.912005,Safeway-Denver #1115
Denver Colorado 80227,39.668535,-105.088789,Safeway-Denver #1145
Denver Colorado 80222,39.670959,-104.927563,Safeway-Denver #1267
Denver Colorado 80218,39.732045,-104.971239,Safeway-Denver #1614
Denver Colorado 80211,39.76623,-105.020489,Safeway-Denver #244
Denver Colorado 80220,39.73365,-104.916699,Safeway-Denver #2714
Denver Colorado 80222,39.670959,-104.927563,Safeway-Denver #29
Dover Delaware 19901,39.16014,-75.518318,Safeway-Dover #1763
Dublin California 94568,37.71615,-121.906729,Safeway-Dublin #1932
Dublin California 94568,37.71615,-121.906729,Safeway-Dublin #1953
Duncan British Columbia V9I 2P7,48.779091,-123.707382,Safeway-Duncan #67
Dunkirk Maryland 20754,38.715995,-76.658774,Safeway-Dunkirk #1129
Duvall Washington 98019,47.73404,-121.943667,Safeway-Duvall #1572
Eagle River Alaska 99577,61.315613,-149.51503,Safeway-Eagle River #1807
Edmonds Washington 98026,47.785895,-122.353484,Safeway-Edmonds #1297
Edmonton Alberta T5A 5A1,53.600319,-113.419968,Safeway-Edmonton #814
Edmonton Alberta T6C 0Y6,53.518089,-113.455818,Safeway-Edmonton #861
Eldersburg Maryland 21784,39.401141,-76.962666,Safeway-Eldersburg #1678
Elizabeth Colorado 80107,39.357475,-104.608269,Safeway-Elizabeth #1532
Elk Grove California 95758,38.408655,-121.443584,Safeway-Elk Grove #1647
Ellensburg Washington 96926,46.99704,-120.54872,Safeway-Ellensburg #1630
Ellicott City Maryland 21042,39.273491,-76.864528,Safeway-Ellicott City #1281
Ellicott City Maryland 21043,39.26218,-76.817897,Safeway-Ellicott City #1459
Englewood Colorado 80112,39.57895,-104.878939,Safeway-Englewood #0008
Enumclaw Washington 98022,47.189058,-121.930863,Safeway-Enumclaw #494
Erie Colorado 80516,40.03836,-105.041328,Safeway-Erie #1667
Estes Park Colorado 80517,40.365035,-105.530069,Safeway-Estes Park #920
Eugene Oregon 97401,44.06529,-123.082619,Safeway-Eugene #420
Eugene Oregon 97401,44.06529,-123.082619,Safeway-Eugene #4288
Everett Washington 98201,47.98199,-122.209254,Safeway-Everett #1484
Everett Washington 98203,47.94404,-122.224389,Safeway-Everett #517
Fair Oaks California 95628,38.66815,-121.262154,Safeway-Fair Oaks #1895
Fairbanks Alaska 99701,64.834666,-147.718187,Safeway-Fairbanks #3410
Fairfax Virginia 22033,38.8734,-77.383845,Safeway-Fairfax #1431
Fairfax Virginia 22031,38.86432,-77.277254,Safeway-Fairfax #2616
Falcon Colorado 80831,38.968154,-104.571791,Safeway-Falcon #1644
Falls Church Virginia 22041,38.84896,-77.139999,Safeway-Falls Church #1462
Farmington New Mexico 87401,36.74374,-108.179784,Safeway-Farmington #2004
Federal Heights Colorado 80260,39.86815,-105.008374,Safeway-Federal Hieghts #1635
Federal Way Washington 98003,47.313995,-122.312969,Safeway-Federal Way #1555
Firestone Colorado 80520,40.11318,-104.934299,Safeway-Firestone #1828
Folsom California 95360,37.318332,-121.030299,Safeway-Folsom #1794
Forest Grove Oregon 97116,45.53157,-123.120939,Safeway-Forest Grove #406
Fort Collins Colorado 80524,40.605647,-105.043943,Safeway-Fort Collins #1071
Fort Collins Colorado 80525,40.52932,-105.054119,Safeway-Fort Collins #1552
Fort Collins Colorado 80521,40.58523,-105.109479,Safeway-Fort Collins #2913
Fort Lupton Colorado 80621,40.090108,-104.801787,Safeway-Fort Lupton #1045
Fort McMurray Alberta T9H 2J8,56.72406,-111.371552,Safeway-Fort McMurray #888
Fort Washington Maryland 20744,38.727816,-77.004984,Safeway-Fort Washington #1882
Fountain Colorado 80911,38.749373,-104.723662,Safeway-Fountain #1975
Fraser Colorado 80442,39.949112,-105.812112,Safeway-Fraser #1568
Fremont California 94539,37.514921,-121.927549,Safeway-Fremont #1931
Fremont California 94538,37.51333,-121.951824,Safeway-Fremont #309
Frisco Colorado 80443,39.569461,-106.099434,Safeway-Frisco #836
Gaithersburg Maryland 20878,39.11486,-77.238489,Safeway-Gaithersburg #1089
Gaithersburg Maryland 20879,39.169943,-77.186529,Safeway-Gaithersburg #1620
Gambrills Maryland 21054,39.070272,-76.67997,Safeway-Gambrills #1596
Germantown Maryland 20874,39.162089,-77.28314,Safeway-Germantown #1579
Gilbert Arizona 85296,33.334288,-111.790039,Safeway-Gilbert #1534
Gilroy California 95020,37.01643,-121.583989,Safeway-Gilroy #1505
Glendale Arizona 85308,33.65758,-112.180463,Safeway-Glendale #1510
Glenwood Springs Colorado 81601,39.56675,-107.293372,Safeway-Glenwood Springs #1132
Golden Colorado 80401,39.73268,-105.200109,Safeway-Golden #322
Goodyear Arizona 85338,33.41065,-112.410889,Safeway-Goodyear #1511
Goodyear Arizona 853381224,33.436298,-112.358276,Safeway-Goodyear #2618
Graham Washington 98338,47.035569,-122.294156,Safeway-Graham #547
Grand Junction Colorado 81504,39.08259,-108.488399,Safeway-Grand Junction #1533
Grand Junction Colorado 81506,39.1068,-108.546979,Safeway-Grand Junction #2625
Grand Prairie Alberta T8V 4A9,55.183208,-118.792648,Safeway-Grand Prairie #810
Greeley Colorado 80631,40.391095,-104.706449,Safeway-Greeley #2666
Greeley Colorado 80631,40.391095,-104.706449,Safeway-Greeley #2918
Green Valley Arizona 85614,31.857991,-110.997389,Safeway-Green Valley #2044
Greenbelt Maryland 20770,38.99643,-76.901659,Safeway-Greenbelt #107
Gresham Oregon 97030,45.508452,-122.429528,Safeway-Gresham #1070
Gresham Oregon 97030,45.508452,-122.429528,Safeway-Gresham #430
Hanover Maryland 21076,39.188075,-76.716354,Safeway-Hanover #1926
Helena Montana 59601,46.592507,-112.028932,Safeway-Helena #1486
Herndon Virginia 20170,38.957745,-77.388844,Safeway-Herndon #1689
Highlands Ranch Colorado 80126,39.542871,-104.961387,Safeway-Highlands Ranch #1480
Hillsboro Oregon 97124,45.539657,-122.940892,Safeway-Hillsboro #1230
Hood River Oregon 97031,45.646129,-121.553879,Safeway-Hood River #1123
Kirkland Washington 98033,47.678259,-122.18862,Safeway-Juanita #2734
Kamloops British Columbia V2B 2L2,50.699329,-120.361069,Safeway-Kamloops #56
Keizer Oregon 97303,45.00384,-123.023327,Safeway-Keizer #1516
Kelowna British Columbia V1X 4H9,49.882061,-119.43248,Safeway-Kelowna #7
Kelso Washington 98626,46.148909,-122.879699,Safeway-Kelso #2637
Kenmore Washington 98011,47.751258,-122.202209,Safeway-Kenmore #3500
Kent Washington 98032,47.388659,-122.265381,Safeway-Kent #1294
Kent Washington 98031,47.40492,-122.194519,Safeway-Kent #1966
Kingman Arizona 86401,35.20221,-114.025839,Safeway-Kingman #1887
Kings Beach California 96143,39.24173,-120.028059,Safeway-Kings Beach #1592
Kirkland Washington 98033,47.67537,-122.196669,Safeway-Kirkland #1142
Kirkland Washington 98034,47.71744,-122.199121,Safeway-Kirkland #526
Klamath Falls Oregon 97603,42.16634,-121.722749,Safeway-Klamath Falls #1766
Kodiak Alaska 99615,57.739471,-152.496251,Safeway-Kodiak #1090
La Grande Oregon 97850,45.28041,-118.015019,Safeway-La Grande #1827
La Plata Maryland 20646,38.53978,-76.942064,Safeway-La Plata #1938
Lacey Washington 98503,47.02483,-122.8022,Safeway-Lacey #543
Lafayette California 94549,37.89136,-122.120124,Safeway-Lafayette #783
Laguna Niguel California 92677,33.559414,-117.70837,Safeway-Laguna Niguel #2508
Lake Oswego Oregon 97035,45.410475,-122.710574,Safeway-Lake Grove #1047
Lake Oswego Oregon 97034,45.409813,-122.682568,Safeway-Lake Oswego #508
Lake Stevens Washington 98258,48.00239,-122.071824,Safeway-Lake Stevens #1803
Lakeside Arizona 85929,34.159131,-109.979778,Safeway-Lakeside #2069 (Pinetop)
Lakewood Washington 98499,47.168039,-122.507117,Safeway-Lakewood #1645
Lakewood Colorado 80228,39.687231,-105.145078,Safeway-Lakewood #41
Langley British Columbia V3A 4G7,49.101879,-122.643669,Safeway-Langley #43
Langley British Columbia V2Y 1A2,49.114552,-122.667252,Safeway-Langley #59
Laramie Wyoming 82070,41.244489,-105.698698,Safeway-Laramie #2466
Laurel Maryland 20707,39.09589,-76.871067,Safeway-Laurel #4868
Lebanon Oregon 97355,44.51841,-122.87161,Safeway-Lebanon #1558
Leduc Alberta T9E 6N7,53.26511,-113.550484,Safeway-Leduc #801
Lethbridge Alberta T1J 4T3,49.69371,-112.8908,Safeway-Lethbridge #2276
Lethbridge Alberta T1K 6Z3,49.667191,-112.788147,Safeway-Lethbridge #299
Lincoln California 95648,38.849198,-121.284913,Safeway-Lincoln #1761
Littleton Colorado 80124,39.546137,-104.888412,Safeway-Littleton #1548
Littleton Colorado 80127,39.58603,-105.128999,Safeway-Littleton #1599
Livermore California 94550,37.683795,-121.769739,Safeway-Livermore #1257
Longmont Colorado 80501,40.17392,-105.097929,Safeway-Longmont #1116
Longmont Colorado 80501,40.17392,-105.097929,Safeway-Longmont #1634
Longmont Colorado 80501,40.17392,-105.097929,Safeway-Longmont #2910
Longview Washington 98632,46.153949,-122.973714,Safeway-Longview #1078
Longview Washington 98632,46.153949,-122.973714,Safeway-Longview #91
Lynnwood Washington 98036,47.81151,-122.283269,Safeway-Lynnwood #3523
Maple Ridge British Columbia V2X 2P6,49.22102,-122.661903,Safeway-Maple Ridge #198
Maple Valley Washington 98038,47.383329,-122.03235,Safeway-Maple Valley #1471
Marana Arizona 85653,32.42442,-111.233958,Safeway-Marana #1749
Marysville Washington 98270,48.050287,-122.179027,Safeway-Marysville #1485
McMinnville Oregon 97225,45.50354,-122.771789,Safeway-McMinnville #1601
Mesa Arizona 85215,33.47334,-111.701209,Safeway-Mesa #2644
Mesa Arizona 85208,33.40422,-111.635489,Safeway-Mesa #2676
Milwaukie Oregon 97015,45.41803,-122.539659,Safeway-Milwaukie #2696
Missoula Montana 59801,46.85605,-114.014219,Safeway-Missoula #1573
Monument Colorado 801328437,39.091511,-104.871567,Safeway-Monument #1440
Morgan Hill California 95037,37.13163,-121.649019,Safeway-Morgan Hill #1455
Morgan Hill California 95037,37.13163,-121.649019,Safeway-Morgan Hill #1891
Moses Lake Washington 98837,47.201596,-119.369911,Safeway-Moses Lake #3252
Mountain View California 94040,37.387937,-122.089545,Safeway-Mountain View #1108
Mount Vernon Washington 98273,48.42453,-122.338269,Safeway-Mt Vernon #1472
Mount Airy Maryland 21771,39.41346,-77.145839,Safeway-Mt. Airy #1815
Napa California 94558,38.334447,-122.296926,Safeway-Napa #2449
Newark Delaware 19702,39.642,-75.698956,Safeway-Newark #4030
Newcastle Washington 98059,47.537636,-122.164986,Safeway-Newcastle #558
Sacramento California 95834,38.64293,-121.519399,Safeway-North Natomas #2697
Novato California 94947,38.095943,-122.58308,Safeway-Novato #979
Olympia Washington 98502,47.067593,-122.949961,Safeway-Olympia #1464
Olympia Washington 98516,47.083694,-122.778934,Safeway-Olympia #1952
Oro Valley Arizona 85737,32.398722,-110.980081,Safeway-Oro Valley #1521
Orting Washington 98360,47.09305,-122.194279,Safeway-Orting #1844
Parker Colorado 80134,39.50422,-104.777324,Safeway-Parker #1446
Payson Arizona 85541,34.194399,-111.220049,Safeway-Payson #1536
Penticton British Columbia V2A 5E9,49.487,-119.585297,Safeway-Penticton #153
Peoria Arizona 85345,33.57442,-112.243949,Safeway-Peoria #1662
Perry Hall Maryland 21128,39.423318,-76.45637,Safeway-Perry Hall #1758
Petaluma California 94954,38.263935,-122.653094,Safeway-Petaluma #796
Phoenix Arizona 85044,33.33304,-111.989859,Safeway-Phoenix #1201
Phoenix Maryland 21131,39.517656,-76.617262,Safeway-Phoenix #1399
Scottsdale Arizona 85250,33.523905,-111.907719,Safeway-Phoenix #1491
Phoenix Arizona 85020,33.56093,-112.056734,Safeway-Phoenix #1515
Phoenix Arizona 85331,33.790164,-111.964539,Safeway-Phoenix #1543
Phoenix Arizona 85013,33.50915,-112.082489,Safeway-Phoenix #174
Phoenix Arizona 85032,33.6248,-112.002509,Safeway-Phoenix #413
Phoenix Arizona 85044,33.33304,-111.989859,Safeway-Phoenix #752
Pikesville Maryland 21208,39.38887,-76.742265,Safeway-Pikesville #1994
Placerville California 95667,38.723025,-120.834189,Safeway-Placerville #1724
Pleasanton California 94566,37.665165,-121.878429,Safeway-Pleasanton #1502
Port Angeles Washington 98362,48.11872,-123.431329,Safeway-Port Angeles #1492
Port Coquitlam British Columbia V3C 6K5,49.266911,-122.775146,Safeway-Port Coquitlam #93
Port Orchard Washington 91360,34.2119,-118.873849,Safeway-Port Orchard #1082
Port Townsend Washington 98368,48.078112,-122.795582,Safeway-Port Townsend #538
Portland Oregon 97217,45.612926,-122.704637,Safeway-Portland #1223
Portland Oregon 97213,45.537635,-122.600019,Safeway-Portland #1447
Portland Oregon 97202,45.48409,-122.640029,Safeway-Portland #1627
Portland Oregon 97201,45.509187,-122.687251,Safeway-Portland #2448
Prescott Arizona 86301,34.574903,-112.464844,Safeway-Prescott #245
Prince Frederick Maryland 20678,38.553514,-76.596214,Safeway-Prince Frederick #1731
Pueblo West Colorado 81007,38.35526,-104.768416,Safeway-Pueblo West #1760
Pullman Washington 99163,46.67777,-117.270969,Safeway-Pullman #2639
Puyallup Washington 98373,47.14889,-122.322834,Safeway-Puyallup #2640
Queen Creek Arizona 85242,33.231647,-111.640629,Safeway-Queen Creek #1819
Rancho Cordova California 95670,38.604603,-121.279026,Safeway-Rancho Cordova #1746
Rapid City South Dakota 57701,44.081165,-103.230889,Safeway-Rapid City SD #1554
Red Deer Alberta T4N 4C7,52.285759,-113.812332,Safeway-Red Deer #807
Redding California 96001,40.565999,-122.426187,Safeway-Redding #1954
Redmond Oregon 97756,44.276895,-121.166694,Safeway-Redmond #1665
Redwood City California 94061,37.463171,-122.23321,Safeway-Redwood City #305
Rehoboth Beach Delaware 19971,38.712822,-75.102997,Safeway-Rehoboth Beach #2706
Renton Washington 98055,47.448589,-122.201629,Safeway-Renton #1563
Renton Washington 98058,47.44597,-122.14504,Safeway-Renton #519
Renton Washington 98056,47.50925,-122.182431,Safeway-Renton (Highlands) #1468
Richland Washington 99352,46.32741,-119.323178,Safeway-Richland #333
Rockville Maryland 29853,33.40094,-81.416299,Safeway-Rockville #1668
Rockville Maryland 20877,39.142994,-77.184848,Safeway-Rockville #1715
Rockville Maryland 20850,39.082613,-77.146477,Safeway-Rockville #1956
Roseburg Oregon 97470,43.19647,-123.353067,Safeway-Roseburg #1666
Roseville California 95678,38.773422,-121.274565,Safeway-Roseville #1617
Roseville California 95678,38.773422,-121.274565,Safeway-Roseville #1890
Roseville California 95678,38.773422,-121.274565,Safeway-Roseville #1899
Roseville California 95747,38.77164,-121.341758,Safeway-Roseville #2620
Littleton Colorado 80125,39.452105,-105.073005,Safeway-Roxborough #2722
Sacramento California 95816,38.571499,-121.467275,Safeway-Sacramento #2242
Sacramento California 95814,38.5754,-121.481944,Safeway-Sacramento - 19th #2684
Sahuarita Arizona 85629,31.98719,-110.952494,Safeway-Sahuarita #1771
Salem Oregon 97301,44.948015,-123.006859,Safeway-Salem #1629
Salem Oregon 97302,44.904735,-123.047129,Safeway-Salem #1935
Salem Oregon 97304,44.961419,-123.083444,Safeway-Salem #412
Salinas California 93906,36.711267,-121.638591,Safeway-Salinas #2654
Salmon Creek Washington 98686,45.71335,-122.630169,Safeway-Salmon Creek #1842
San Anselmo California 94960,37.975756,-122.562616,Safeway-San Anselmo #1723
San Francisco California 94103,37.773545,-122.411905,Safeway-San Francisco #1490
San Francisco California 94107,37.766715,-122.395293,Safeway-San Francisco #2606
San Francisco California 941141314,37.77916,-122.420067,Safeway-San Franscisco #1507
San Jose California 95136,37.338475,-121.885794,Safeway-San Jose #316
San Jose California 95118,37.25757,-121.889944,Safeway-San Jose #997
San Mateo California 94404,37.59317,-122.234806,Safeway-San Mateo #999
San Ramon California 94583,37.72309,-121.942334,Safeway-San Ramon #982
Santa Clara California 95053,37.355507,-121.954251,Safeway-Santa Clara #1990
Santa Clara California 95050,37.346755,-121.943584,Safeway-Santa Clara #763
Santa Rosa California 95404,38.43126,-122.711229,Safeway-Santa Rosa #1562
Santa Rosa California 95403,38.48285,-122.748289,Safeway-Santa Rosa #1576
Scottsdale Arizona 85259,33.58644,-111.817689,Safeway-Scottsdale #1126
Scottsdale Arizona 852553463,33.461777,-111.926041,Safeway-Scottsdale #1253
Scottsdale Arizona 85260,33.61002,-111.886564,Safeway-Scottsdale #1549
Scottsdale Arizona 85255,33.654135,-111.925389,Safeway-Scottsdale #1663
Scottsdale Arizona 85254,33.58355,-111.925934,Safeway-Scottsdale #1750
Scottsdale Arizona 85254,33.58355,-111.925934,Safeway-Scottsdale #2032
